song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,album_names,playlist,Artist_and_Track_Name
75,210545,0.0066,0.858,0.65,2.07e-06,8,0.121,-4.919,1,0.241,147.031,4,0.653,Drop,Signed XOXO,G-Eazy - Drop
60,199373,0.267,0.708,0.752,0.0,0,0.377,-4.401,0,0.0886,150.058,4,0.733,Bang Bang,Skylar Diggins' Training Mix,Jessie J - Bang Bang
75,264946,0.0228,0.845,0.506,1.03e-06,1,0.0879,-5.971,1,0.0409,99.051,4,0.647,X (Deluxe Version),Skylar Diggins' Training Mix,Chris Brown - Loyal
55,234773,0.00205,0.643,0.997,0.672,11,0.659,-1.656,1,0.0483,128.004,4,0.555,Motion,Slay The Weights,Calvin Harris - Burnin
65,262000,0.3720000000000001,0.841,0.8420000000000001,0.0316,11,0.113,-8.701,1,0.0464,117.997,4,0.894,Sadnecessary,Soak Up the Sun,Milky Chance - Flashed Junk Mind
76,200306,0.00719,0.654,0.81,0.00251,4,0.165,-6.26,0,0.0288,114.623,4,0.6609999999999999,Weezer (Green Album),Soak Up the Sun,Weezer - Island In The Sun
69,227365,0.0588,0.731,0.595,8.67e-06,9,0.248,-7.734,0,0.15,140.072,4,0.362,Jumpsuit / Nico And The Niners,Soak Up the Sun,Twenty One Pilots - Nico And The Niners
63,211720,0.00648,0.551,0.741,0.00603,8,0.0707,-4.245,1,0.029,79.984,4,0.399,Woodstock,Soak Up the Sun,Portugal. The Man - Tidal Wave
75,148573,0.017,0.403,0.956,7.09e-05,6,0.0893,-7.376,1,0.0732,157.70600000000005,4,0.561,Enema Of The State,Soak Up the Sun,blink-182 - What's My Age Again?
13,254000,0.0778,0.735,0.711,0.00023,10,0.0916,-5.9220000000000015,1,0.0318,114.041,4,0.795,Cocoon,Soak Up the Sun,Milky Chance - Cocoon
70,198440,0.245,0.87,0.6990000000000001,6.76e-06,5,0.0588,-5.541,0,0.0459,126.967,4,0.726,Walking On A Dream,Soak Up the Sun,Empire of the Sun - Walking On A Dream
60,251120,0.0467,0.7120000000000001,0.7170000000000001,2.19e-06,7,0.134,-5.98,1,0.0888,80.987,4,0.4920000000000001,Sublime Greatest Hits,Soak Up the Sun,Sublime - Doin' Time
84,214506,0.00835,0.645,0.713,0.0,6,0.113,-5.355,1,0.0393,74.98899999999998,4,0.5660000000000001,Blurryface,Soak Up the Sun,Twenty One Pilots - Ride
55,221640,0.0403,0.7559999999999999,0.6459999999999999,0.00784,2,0.166,-8.126,1,0.034,109.983,4,0.381,Blossom (Deluxe),Soak Up the Sun,Milky Chance - Firebird
67,221440,0.183,0.591,0.794,0.0,4,0.292,-5.935,0,0.069,147.974,4,0.875,The Getaway,Soak Up the Sun,Red Hot Chili Peppers - Sick Love
58,250586,0.241,0.706,0.732,0.107,9,0.105,-8.35,0,0.0501,98.019,4,0.7090000000000001,Blossom (Deluxe),Soak Up the Sun,Milky Chance - Doing Good
58,302000,0.0722,0.7,0.742,0.0199,5,0.11,-6.777,0,0.0716,91.959,4,0.197,Dark Necessities,Soak Up the Sun,Red Hot Chili Peppers - Dark Necessities
57,200796,0.0913,0.6509999999999999,0.794,0.0,10,0.249,-4.458,1,0.0329,135.974,4,0.792,Red Dress,Soak Up the Sun,MAGIC! - Red Dress
51,195389,0.0139,0.468,0.939,9.25e-05,11,0.833,-1.976,1,0.112,176.075,4,0.698,Feels Like Summer,Soak Up the Sun,Weezer - Feels Like Summer
55,232213,0.0864,0.7290000000000001,0.7829999999999999,2.08e-06,7,0.0632,-6.287000000000001,1,0.0365,128.004,4,0.78,Blossom (Deluxe),Soak Up the Sun,Milky Chance - Ego
24,183200,0.0223,0.6729999999999999,0.772,1.23e-06,1,0.141,-5.246,0,0.0427,90.356,4,0.585,Sublime (Explicit Version),Soak Up the Sun,Sublime - Santeria
55,231866,0.0875,0.598,0.7859999999999999,0.0,9,0.0945,-3.6010000000000004,0,0.0463,79.785,4,0.547,Son's Gonna Rise (New Radio Mix),Soak Up the Sun,Citizen Cope - Son's Gonna Rise - New Radio Mix
85,216014,0.325,0.828,0.6890000000000001,0.0384,7,0.0808,-7.877999999999999,1,0.0326,123.931,4,0.853,New Light,Soft Pop Hits,John Mayer - New Light
72,208106,0.348,0.591,0.718,0.000118,8,0.107,-6.025,1,0.0368,117.995,4,0.468,Dreaming Out Loud,Soft Pop Hits,OneRepublic - Apologize
86,242186,0.595,0.6859999999999999,0.457,0.0,11,0.105,-8.322000000000001,1,0.0468,150.953,4,0.718,We Sing. We Dance. We Steal Things.,Soft Pop Hits,Jason Mraz - I'm Yours
30,239316,0.5539999999999999,0.453,0.496,2.65e-05,5,0.0772,-5.785,1,0.0453,80.994,4,0.501,In The Lonely Hour,Soft Pop Hits,Sam Smith - I'm Not The Only One
72,212933,0.733,0.57,0.519,0.0,5,0.139,-5.671,1,0.0309,139.701,4,0.24,In My Blood (Acoustic),Soft Pop Hits,Shawn Mendes - In My Blood - Acoustic
72,240426,0.0189,0.596,0.838,1.5399999999999998e-05,5,0.108,-6.52,0,0.0704,94.982,4,0.472,25,Soft Pop Hits,Adele - Water Under the Bridge
30,172723,0.568,0.479,0.419,0.000217,0,0.11,-6.517,1,0.0389,85.014,4,0.18600000000000005,In The Lonely Hour,Soft Pop Hits,Sam Smith - Stay With Me
70,226106,0.204,0.643,0.638,0.0,1,0.0707,-4.947,0,0.0407,82.001,4,0.6,Know.,Soft Pop Hits,Jason Mraz - Have It All
73,217633,0.0632,0.5539999999999999,0.667,1.4300000000000004e-05,7,0.0686,-9.343,1,0.0439,100.017,4,0.281,Guiding Light,Soft Pop Hits,Mumford & Sons - Guiding Light
70,242813,0.00475,0.5720000000000001,0.742,0.0,2,0.339,-3.783,1,0.0432,90.056,4,0.263,Beautiful Trauma,Soft Pop Hits,P!nk - Whatever You Want
80,229413,0.248,0.6970000000000001,0.467,0.0,9,0.0941,-7.536,1,0.0715,82.081,4,0.5720000000000001,Good Girl Gone Bad: Reloaded,Soft Pop Hits,Rihanna - Take A Bow
73,238148,0.238,0.5,0.77,0.00636,8,0.104,-5.059,1,0.0432,92.223,4,0.633,Africa,Soft Pop Hits,Weezer - Africa
74,281066,0.763,0.451,0.34,2.49e-06,7,0.135,-7.466,1,0.031,110.502,4,0.221,A Star Is Born Soundtrack,Soft Pop Hits,Lady Gaga - I'll Never Love Again - Film Version
25,201000,0.618,0.515,0.378,0.0,5,0.172,-8.264,1,0.065,91.883,4,0.536,Too Good At Goodbyes,Soft Pop Hits,Sam Smith - Too Good At Goodbyes
22,220733,0.0151,0.637,0.843,0.0,5,0.0876,-5.4129999999999985,1,0.0432,109.012,4,0.434,Just The Way You Are,Soft Pop Hits,Bruno Mars - Just The Way You Are
86,309600,0.727,0.56,0.442,1.7100000000000002e-05,5,0.11,-7.224,1,0.0243,146.44799999999995,4,0.212,A Rush Of Blood To The Head,Soft Pop Hits,Coldplay - The Scientist
63,240280,0.0597,0.373,0.703,0.0,4,0.0715,-5.803,1,0.062,123.909,4,0.221,Till I Found You,Soft Pop Hits,Phil Wickham - Till I Found You
80,225053,0.4,0.63,0.53,0.0,0,0.177,-7.258999999999999,1,0.0434,108.038,3,0.417,Title (Deluxe),Soft Pop Hits,Meghan Trainor - Like I'm Gonna Lose You
21,208733,0.133,0.568,0.6859999999999999,0.0,11,0.11,-4.901,0,0.0903,148.29399999999995,4,0.4,Illuminate (Deluxe),Soft Pop Hits,Shawn Mendes - Mercy
69,233880,0.201,0.657,0.569,1.3800000000000003e-05,2,0.126,-6.287000000000001,1,0.0542,102.054,4,0.399,Light On,Soft Pop Hits,Maggie Rogers - Light On
83,148459,0.000837,0.611,0.602,0.0,5,0.112,-4.89,1,0.0437,168.15400000000002,4,0.624,Connection,Soft Pop Hits,OneRepublic - Connection
75,241693,0.003820000000000001,0.61,0.6829999999999999,1.79e-06,2,0.125,-3.879,0,0.0253,108.003,4,0.466,21,Soft Pop Hits,Adele - Set Fire to the Rain
19,233746,0.8590000000000001,0.795,0.378,0.0,4,0.204,-9.979,1,0.316,100.227,4,0.5760000000000001,Love Yourself,Soft Pop Hits,Justin Bieber - Love Yourself
88,163870,0.047,0.643,0.7829999999999999,0.0,10,0.083,-6.457999999999998,1,0.0856,154.084,4,0.579,All Your Fault: Pt. 2,Soft Pop Hits,Bebe Rexha - Meant to Be (feat. Florida Georgia Line)
90,156600,0.156,0.5920000000000001,0.691,9.78e-06,3,0.418,-8.354,1,0.196,99.976,4,0.0796,Nevermind,Soft Pop Hits,Dennis Lloyd - Nevermind
81,229525,0.369,0.6890000000000001,0.481,1.03e-06,10,0.0649,-7.502999999999999,1,0.0815,80.025,4,0.28300000000000003,See You Again (feat. Charlie Puth),Soft Pop Hits,Wiz Khalifa - See You Again (feat. Charlie Puth)
82,295533,0.163,0.209,0.418,0.00195,3,0.113,-8.74,1,0.0338,138.265,4,0.123,X & Y,Soft Pop Hits,Coldplay - Fix You
79,285040,0.892,0.5589999999999999,0.33,0.0,9,0.0975,-8.251,1,0.0285,135.109,4,0.285,21,Soft Pop Hits,Adele - Someone Like You
69,194453,0.403,0.667,0.613,0.0,1,0.115,-5.353,1,0.0344,91.024,4,0.47,Nine Track Mind,Soft Pop Hits,Charlie Puth - One Call Away
50,216333,0.132,0.502,0.64,0.00338,7,0.125,-5.964,1,0.0257,110.034,4,0.125,A Million Lights,Soft Pop Hits,Michael W. Smith - A Million Lights
76,260533,0.818,0.546,0.311,1.65e-05,1,0.107,-10.396,1,0.0288,147.464,4,0.246,Chaos And The Calm,Soft Pop Hits,James Bay - Let It Go
84,232253,0.21600000000000005,0.75,0.404,0.000357,9,0.0911,-10.178,0,0.0682,95.045,4,0.0499,reputation,Soft Pop Hits,Taylor Swift - Delicate
78,245493,0.225,0.6,0.6629999999999999,0.0,3,0.119,-5.8020000000000005,1,0.0477,121.07,4,0.28600000000000003,Midnight Memories (Deluxe),Soft Pop Hits,One Direction - Story of My Life
73,271519,0.0254,0.386,0.594,3.03e-06,1,0.0873,-6.186,1,0.0565,113.843,4,0.187,What About Us,Soft Pop Hits,P!nk - What About Us
75,228093,0.138,0.73,0.77,0.0,8,0.0473,-5.114,1,0.0298,104.948,4,0.507,21,Songs to Sing in the Car,Adele - Rolling in the Deep
86,242186,0.595,0.6859999999999999,0.457,0.0,11,0.105,-8.322000000000001,1,0.0468,150.953,4,0.718,We Sing. We Dance. We Steal Things.,Songs to Sing in the Car,Jason Mraz - I'm Yours
80,190185,0.106,0.616,0.4320000000000001,0.0,7,0.132,-9.546,1,0.133,84.77799999999998,4,0.302,Pure Heroine,Songs to Sing in the Car,Lorde - Royals
76,257839,0.0654,0.664,0.705,0.0,1,0.115,-4.972,0,0.0382,122.017,4,0.477,Native,Songs to Sing in the Car,OneRepublic - Counting Stars
37,216896,0.18600000000000005,0.768,0.517,3.8e-05,7,0.104,-4.323,0,0.0312,104.992,4,0.418,Havana,Songs to Sing in the Car,Camila Cabello - Havana
81,269600,0.0285,0.489,0.588,2.11e-06,1,0.0906,-6.1770000000000005,1,0.0507,113.617,4,0.187,Beautiful Trauma,Songs to Sing in the Car,P!nk - What About Us
74,223854,0.358,0.736,0.847,0.0,1,0.101,-4.287,1,0.0756,143.996,4,0.915,Rude (Acoustic),Songs to Sing in the Car,MAGIC! - Rude (Acoustic)
71,160097,0.613,0.664,0.573,0.000363,5,0.0857,-6.519,1,0.0277,76.023,4,0.5660000000000001,Cleopatra,Songs to Sing in the Car,The Lumineers - Ophelia
91,231920,0.39,0.7659999999999999,0.8220000000000001,3.37e-05,1,0.349,-4.126,0,0.16,165.842,4,0.8809999999999999,Clandestino,Songs to Sing in the Car,Shakira - Clandestino
81,201000,0.615,0.6609999999999999,0.373,0.0,5,0.177,-8.249,1,0.0505,91.5,4,0.523,The Thrill Of It All (Special Edition),Songs to Sing in the Car,Sam Smith - Too Good At Goodbyes
83,264306,0.0576,0.5589999999999999,0.345,0.000105,4,0.141,-13.496,1,0.0459,84.581,4,0.458,Blood Sugar Sex Magik (Deluxe Version),Songs to Sing in the Car,Red Hot Chili Peppers - Under The Bridge
74,295493,0.336,0.481,0.451,0.0,5,0.0872,-6.095,0,0.0347,157.966,4,0.289,25,Songs to Sing in the Car,Adele - Hello
71,199320,0.28300000000000003,0.703,0.747,0.0,0,0.396,-4.4460000000000015,0,0.0895,149.974,4,0.7,My Everything (Deluxe),Songs to Sing in the Car,Jessie J - Bang Bang
79,215672,0.00314,0.645,0.585,0.0,6,0.165,-6.122000000000001,1,0.0513,131.931,4,0.353,PRISM (Deluxe),Songs to Sing in the Car,Katy Perry - Dark Horse
98,217925,0.0589,0.835,0.626,6e-05,1,0.396,-5.832999999999998,1,0.125,91.03,4,0.35,Scorpion,Songs to Sing in the Car,Drake - In My Feelings
73,285866,0.879,0.5,0.213,7.37e-06,1,0.721,-9.095,1,0.0462,140.053,3,0.37,James Bay Spotify Session 2015,Songs to Sing in the Car,James Bay - Let It Go - James Bay Spotify Session 2015
66,260240,0.0668,0.964,0.605,7.78e-06,9,0.214,-6.223,1,0.179,129.994,4,0.6459999999999999,The Pinkprint (Deluxe),Songs to Sing in the Car,Nicki Minaj - Anaconda
67,484146,0.234,0.574,0.512,0.0,5,0.0946,-6.664,0,0.0503,76.899,4,0.512,The 20/20 Experience,Songs to Sing in the Car,Justin Timberlake - Mirrors
73,219200,0.0561,0.648,0.785,0.0,7,0.14800000000000002,-5.414,1,0.165,160.02,4,0.943,1989,Songs to Sing in the Car,Taylor Swift - Shake It Off
73,236266,0.022,0.5920000000000001,0.7290000000000001,0.0,8,0.0653,-4.1560000000000015,1,0.0448,116.03,4,0.7090000000000001,How To Save A Life,Songs to Sing in the Car,The Fray - Over My Head (Cable Car)
71,276720,0.0103,0.481,0.7659999999999999,0.0067,1,0.302,-5.207999999999998,1,0.0334,131.143,4,0.436,Babel,Songs to Sing in the Car,Mumford & Sons - I Will Wait
78,231240,0.00882,0.613,0.622,0.0,1,0.37,-5.794,0,0.0334,80.003,4,0.484,Bangerz (Deluxe Version),Songs to Sing in the Car,Miley Cyrus - We Can't Stop
57,226866,0.838,0.665,0.253,0.0,4,0.168,-7.326,1,0.0505,142.252,4,0.477,Rock Steady,Songs to Sing in the Car,No Doubt - Underneath It All - Acoustic Live - German Radio
67,245786,0.4970000000000001,0.825,0.317,0.0128,10,0.11,-12.39,1,0.0583,103.001,4,0.136,Scorpion,Songs to Sing in the Car,Drake - Don’t Matter To Me
44,230453,0.165,0.6809999999999999,0.594,3.49e-06,7,0.134,-7.028,1,0.282,186.054,4,0.535,Starboy,Songs to Sing in the Car,The Weeknd - Starboy
86,250173,0.57,0.62,0.574,0.0,5,0.19,-7.7879999999999985,0,0.0479,100.021,4,0.35200000000000004,Everybody,Songs to Sing in the Car,Logic - 1-800-273-8255
86,206693,0.013,0.853,0.56,0.0,1,0.0944,-4.961,1,0.0406,134.066,4,0.86,24K Magic,Songs to Sing in the Car,Bruno Mars - That's What I Like
78,242000,0.573,0.6679999999999999,0.361,0.00506,1,0.0805,-8.69,0,0.0273,134.15,5,0.28800000000000003,Continuum,Songs to Sing in the Car,John Mayer - Slow Dancing in a Burning Room
47,173986,0.00784,0.7909999999999999,0.619,0.004229999999999999,1,0.35100000000000003,-5.886,1,0.0532,103.989,4,0.371,Views,Songs to Sing in the Car,Drake - One Dance
81,165386,0.463,0.731,0.469,1.04e-06,5,0.103,-7.226,1,0.0326,98.963,4,0.631,Body Like A Back Road,Songs to Sing in the Car,Sam Hunt - Body Like A Back Road
75,223080,0.0415,0.69,0.524,3.16e-06,6,0.17,-8.39,0,0.103,164.023,4,0.562,25,Songs to Sing in the Car,Adele - Send My Love (To Your New Lover)
83,266773,0.00239,0.429,0.6609999999999999,0.00013000000000000002,11,0.234,-7.227,1,0.0281,173.365,4,0.285,Parachutes,Songs to Sing in the Car,Coldplay - Yellow
82,205280,0.4370000000000001,0.665,0.424,0.0,0,0.107,-7.837999999999999,1,0.0444,129.911,4,0.134,Joanne (Deluxe),Songs to Sing in the Car,Lady Gaga - Million Reasons
74,276786,0.504,0.614,0.509,7.31e-06,11,0.696,-9.244,0,0.0315,98.137,4,0.593,1.22.03 Acoustic,Songs to Sing in the Car,Maroon 5 - She Will Be Loved - Acoustic
88,163870,0.047,0.643,0.7829999999999999,0.0,10,0.083,-6.457999999999998,1,0.0856,154.084,4,0.579,All Your Fault: Pt. 2,Songs to Sing in the Car,Bebe Rexha - Meant to Be (feat. Florida Georgia Line)
78,193511,0.197,0.633,0.5920000000000001,0.0,0,0.099,-7.245,0,0.112,90.066,4,0.679,First Time,Songs to Sing in the Car,Kygo - First Time
71,244333,0.142,0.545,0.5820000000000001,0.0,8,0.14400000000000002,-7.377000000000002,1,0.0368,147.082,4,0.536,Chariot - Stripped,Songs to Sing in the Car,Gavin DeGraw - I Don't Want to Be - Stripped Version
24,278346,0.88,0.44,0.236,3.09e-05,11,0.108,-7.7120000000000015,1,0.0279,83.935,4,0.329,Hear The Bells,Songs to Sing in the Car,Vanessa Carlton - A Thousand Miles (Live Acoustic)
82,188238,0.878,0.5760000000000001,0.267,0.0,2,0.119,-5.667999999999998,1,0.044,205.888,4,0.326,FourFiveSeconds,Songs to Sing in the Car,Rihanna - FourFiveSeconds
78,197706,0.0747,0.701,0.943,0.0,4,0.601,-2.986,1,0.0456,128.99200000000002,4,0.7909999999999999,An Innocent Man,Songs to Sing in the Shower,Billy Joel - Uptown Girl
21,274266,0.173,0.7290000000000001,0.846,2.18e-06,5,0.0811,-8.841000000000003,1,0.0358,131.472,4,0.747,The Greatest Hits 1970-2002,Songs to Sing in the Shower,Elton John - Don't Go Breaking My Heart
43,185733,0.0339,0.557,0.54,0.00248,9,0.179,-10.484000000000002,1,0.0347,129.171,4,0.394,Abbey Road (Remastered),Songs to Sing in the Shower,The Beatles - Here Comes The Sun - Remastered
72,239826,0.244,0.654,0.5660000000000001,0.0,11,0.123,-10.313,1,0.0268,108.293,4,0.527,Heart Of Stone,Songs to Sing in the Shower,Cher - If I Could Turn Back Time
40,206200,0.0551,0.7140000000000001,0.868,0.0,5,0.0987,-4.596,0,0.0363,95.05,4,0.78,Songs About Jane,Songs to Sing in the Shower,Maroon 5 - This Love
77,365466,0.126,0.878,0.821,0.0461,11,0.183,-9.875,1,0.08900000000000001,118.881,4,0.947,Off the Wall,Songs to Sing in the Shower,Michael Jackson - Don't Stop 'Til You Get Enough - Single Version
34,175346,0.0674,0.639,0.923,0.0,7,0.0879,-5.707999999999998,1,0.032,97.874,4,0.7609999999999999,"Hello, I Must Be Going",Songs to Sing in the Shower,Phil Collins - You Can't Hurry Love
42,188238,0.868,0.579,0.268,0.0,2,0.12,-5.65,1,0.0442,205.903,4,0.321,FourFiveSeconds,Songs to Sing in the Shower,Rihanna - FourFiveSeconds
79,259946,0.0302,0.5329999999999999,0.376,0.248,9,0.0926,-11.913,0,0.0393,165.007,4,0.187,Abbey Road (Remastered),Songs to Sing in the Shower,The Beatles - Come Together - Remastered 2009
75,235213,0.0588,0.7190000000000001,0.967,0.00024900000000000004,0,0.206,-2.435,1,0.0552,79.505,4,0.964,Speakerboxxx/The Love Below,Songs to Sing in the Shower,OutKast - Hey Ya! - Radio Mix / Club Mix
84,218093,0.284,0.778,0.8240000000000001,0.0,10,0.405,-5.892,0,0.0712,100.024,4,0.7559999999999999,Oral Fixation Vol. 2,Songs to Sing in the Shower,Shakira - Hips Don't Lie
86,242186,0.595,0.6859999999999999,0.457,0.0,11,0.105,-8.322000000000001,1,0.0468,150.953,4,0.718,We Sing. We Dance. We Steal Things.,Songs to Sing in the Shower,Jason Mraz - I'm Yours
54,179640,0.00223,0.6990000000000001,0.76,0.0,5,0.132,-3.173,1,0.0677,129.996,4,0.696,One Of The Boys,Songs to Sing in the Shower,Katy Perry - I Kissed A Girl
71,287733,0.0771,0.7120000000000001,0.967,0.0,7,0.35600000000000004,-5.206,1,0.047,145.024,4,0.895,Storm Front,Songs to Sing in the Shower,Billy Joel - We Didn't Start the Fire
60,228093,0.138,0.73,0.77,0.0,8,0.0473,-5.114,1,0.0298,104.948,4,0.507,Rolling In The Deep,Songs to Sing in the Shower,Adele - Rolling in the Deep
61,223226,8.1e-05,0.7020000000000001,0.8390000000000001,0.0,7,0.07200000000000001,-3.992,1,0.0439,132.007,4,0.856,Hot N Cold,Songs to Sing in the Shower,Katy Perry - Hot N Cold
74,190213,0.332,0.738,0.804,0.0,11,0.279,-3.851,1,0.0621,174.94299999999996,4,0.949,Doo-Wops & Hooligans,Songs to Sing in the Shower,Bruno Mars - The Lazy Song
77,211160,0.3,0.7509999999999999,0.8340000000000001,1.77e-05,1,0.355,-5.444,0,0.0437,95.053,4,0.894,Oops!... I Did It Again,Songs to Sing in the Shower,Britney Spears - Oops!...I Did It Again
81,242373,0.0941,0.485,0.619,3.31e-06,5,0.109,-7.115,0,0.0289,138.017,4,0.416,Viva La Vida Or Death And All His Friends,Songs to Sing in the Shower,Coldplay - Viva La Vida
62,219200,0.0647,0.647,0.8,0.0,7,0.334,-5.384,1,0.165,160.078,4,0.942,1989 (Deluxe Edition),Songs to Sing in the Shower,Taylor Swift - Shake It Off
84,293826,0.0236,0.92,0.654,0.0158,11,0.0359,-3.051,0,0.0401,117.046,4,0.847,Thriller 25 Super Deluxe Edition,Songs to Sing in the Shower,Michael Jackson - Billie Jean
22,296173,0.194,0.687,0.5920000000000001,0.000485,9,0.0502,-9.112,1,0.0295,92.782,4,0.7120000000000001,Milestones - Toto,Songs to Sing in the Shower,Toto - Africa
24,285373,0.0291,0.7040000000000001,0.8340000000000001,0.00492,10,0.147,-7.131,0,0.0358,103.555,4,0.923,Saturday Night Fever [The Original Movie Soundtrack],Songs to Sing in the Shower,Bee Gees - Stayin' Alive - 2007 Remastered Version Saturday Night Fever
38,213760,0.0473,0.434,0.872,1.83e-06,0,0.396,-2.974,1,0.0702,71.515,4,0.732,Back To Black,Songs to Sing in the Shower,Amy Winehouse - Rehab
75,193400,0.0162,0.782,0.6,1.81e-06,7,0.108,-6.532,1,0.0416,120.05,4,0.612,Kiss,Songs to Sing in the Shower,Carly Rae Jepsen - Call Me Maybe
84,233720,0.856,0.607,0.376,0.0,4,0.285,-9.954,1,0.453,102.541,4,0.545,Purpose (Deluxe),Songs to Sing in the Shower,Justin Bieber - Love Yourself
78,243026,0.631,0.443,0.403,0.0,0,0.111,-8.339,1,0.0322,143.46200000000005,4,0.41,Let It Be (Remastered),Songs to Sing in the Shower,The Beatles - Let It Be - Remastered 2009
77,239026,0.0082,0.652,0.917,0.0,6,0.0509,-6.72,1,0.0548,132.975,4,0.459,Believe,Songs to Sing in the Shower,Cher - Believe
71,232853,0.865,0.51,0.376,0.000121,2,0.113,-10.995,1,0.0307,103.851,4,0.321,Every Second Counts,Songs to Sing in the Shower,Plain White T's - Hey There Delilah
80,236001,0.0123,0.667,0.83,0.0,0,0.191,-5.715,1,0.0749,113.03,4,0.701,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Songs to Sing in the Shower,"Justin Timberlake - CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")"
30,237440,0.328,0.454,0.8270000000000001,0.0,11,0.226,-3.774,1,0.0398,94.767,4,0.32,Best Of,Songs to Sing in the Shower,Vanessa Carlton - A Thousand Miles
29,188960,0.232,0.818,0.728,0.0642,10,0.251,-8.331,1,0.0314,113.059,4,0.975,The Beatles (Remastered),Songs to Sing in the Shower,"The Beatles - Ob-La-Di, Ob-La-Da - Remastered"
61,229773,0.402,0.504,0.494,1.62e-06,5,0.3670000000000001,-7.622999999999998,0,0.284,69.32,4,0.425,R.O.S.E. (Empowerment),Soul Coffee,Jessie J - I Believe In Love
66,226720,0.316,0.6729999999999999,0.596,1.88e-05,11,0.107,-6.489,0,0.0438,75.02199999999998,4,0.22,Spotify Singles,Soul Coffee,Miguel - Get You - Recorded at Spotify Studios NYC
60,269333,0.7040000000000001,0.684,0.394,5.76e-06,5,0.17800000000000002,-19.075,0,0.0908,100.068,4,0.429,Off the Wall,Soul Coffee,Michael Jackson - I Can't Help It
61,230853,0.375,0.624,0.488,9.63e-05,4,0.339,-8.258,0,0.0584,84.21799999999998,4,0.273,Lioness: Hidden Treasures,Soul Coffee,Amy Winehouse - Half Time
50,306213,0.0616,0.858,0.5479999999999999,0.0015,5,0.0772,-12.677,0,0.182,75.992,4,0.5479999999999999,...and then you shoot your cousin,Soul Coffee,The Roots - Tomorrow
51,526373,0.0841,0.66,0.63,5.7200000000000015e-05,11,0.0819,-9.615,1,0.149,157.594,4,0.591,Aquemini,Soul Coffee,OutKast - Liberation (with Cee-Lo)
39,290306,0.023,0.632,0.561,0.0135,10,0.0918,-7.76,1,0.0433,81.068,4,0.389,Mary (Limited Edition Bonus Pack),Soul Coffee,Mary J. Blige - I'm In Love
43,341266,0.145,0.621,0.449,0.07200000000000001,5,0.339,-13.486,0,0.0519,90.042,4,0.505,Embrya,Soul Coffee,Maxwell - Drowndeep: Hula
65,190185,0.000704,0.657,0.8270000000000001,0.00534,5,0.065,-4.0360000000000005,1,0.0734,145.889,4,0.69,GDFR (feat. Sage The Gemini & Lookas),Spin Class,Flo Rida - GDFR (feat. Sage The Gemini & Lookas)
75,212960,0.0289,0.413,0.856,0.00571,0,0.343,-4.078,0,0.0808,128.017,4,0.35,Motion,Spin Class,Calvin Harris - Blame
18,235493,0.0553,0.7440000000000001,0.7829999999999999,0.0,1,0.086,-7.077000000000001,1,0.0337,120.042,4,0.885,V (Deluxe),Spin Class,Maroon 5 - Sugar
24,224506,0.0215,0.603,0.861,0.043,4,0.1,-3.565,0,0.0325,127.962,4,0.72,Summer,Spin Class,Calvin Harris - Summer
38,228360,0.0038,0.383,0.861,0.0,4,0.11,-2.8160000000000003,0,0.0777,176.084,4,0.48,American Beauty/American Psycho,Spin Class,Fall Out Boy - Centuries
75,202626,0.00627,0.7659999999999999,0.873,0.0,11,0.0764,-6.381,0,0.14300000000000002,126.988,4,0.743,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song],Spin Class,Shakira - Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song]
72,232720,0.219,0.647,0.8220000000000001,0.0,5,0.0908,-4.662,0,0.183,160.019,4,0.962,G I R L,Spin Class,"Pharrell Williams - Happy - From ""Despicable Me 2"""
66,177685,0.0348,0.76,0.652,0.0,6,0.307,-7.3210000000000015,1,0.232,100.315,4,0.759,Tattoos,Spin Class,Jason Derulo - Talk Dirty (feat. 2 Chainz)
62,237680,0.0236,0.6579999999999999,0.93,0.0,5,0.578,-2.912,0,0.141,104.018,4,0.132,Recess,Spin Class,Skrillex - Recess
39,215672,0.00396,0.645,0.589,0.0,6,0.145,-6.131,1,0.0523,131.899,4,0.35,PRISM (Deluxe),Spin Class,Katy Perry - Dark Horse
71,247960,0.155,0.629,0.8240000000000001,0.000628,9,0.0651,-6.53,1,0.159,128.01,4,0.852,Britney Jean (Deluxe Version),Spin Fit,Britney Spears - Work B**ch
14,207546,0.65,0.841,0.5710000000000001,0.00033,5,0.0895,-8.066,0,0.102,125.032,4,0.772,What Do You Mean?,Spin Fit,Justin Bieber - What Do You Mean?
5,231013,0.000189,0.459,0.741,0.0,4,0.481,-6.43,0,0.0495,189.879,4,0.344,V (Deluxe),Spin Fit,Maroon 5 - Animals
16,228750,0.335,0.5670000000000001,0.746,0.0,6,0.392,-3.748,0,0.0511,128.03,4,0.578,Waiting For Love,Spin Fit,Avicii - Waiting For Love
16,228750,0.335,0.5670000000000001,0.746,0.0,6,0.392,-3.748,0,0.0511,128.03,4,0.578,Waiting For Love,Spin Fit,Avicii - Waiting For Love
